"","hhid","hh_income_detailed","h_tract","lifecycle","personid","education","resptype","work_loc_tract","transitpay_upass","transitpay_access","transitpay_school","transit_subsidy","h_tract1"
"3418",14104788,3,53033007000,6,1410478802,6,2,53033008200,0,0,0,3,70
"3419",14104789,5,53033006700,6,1410478901,6,1,53033006700,NA,NA,NA,NA,67
"3420",14104790,6,53033007401,6,1410479001,7,1,53033022803,0,0,0,3,74.01
"3421",14104791,1,53033007500,3,1410479101,6,1,53033004000,NA,NA,NA,NA,75
"3422",14104795,7,53033005000,3,1410479501,7,1,53061042005,NA,NA,NA,NA,50
"3423",14104796,9,53033022902,1,1410479601,7,1,53033022802,NA,NA,NA,NA,229.02
"3424",14104797,9,53033006700,1,1410479701,7,1,53033008600,0,0,0,NA,67
"3425",14104798,6,53033002800,8,1410479801,6,1,53033008200,NA,NA,NA,NA,28
"3426",14104799,5,53033005400,4,1410479901,7,1,53033005000,0,0,0,5,54
"3428",14104803,7,53033004900,4,1410480301,7,1,53033007200,0,0,0,4,49
"3429",14104804,6,53033004900,7,1410480401,7,1,53033005301,1,0,0,4,49
"3430",14104808,6,53033022006,7,1410480801,6,1,53033021802,NA,NA,NA,NA,220.06
"3431",14104809,4,53033020402,1,1410480901,3,1,53033021905,NA,NA,NA,NA,204.02
"3432",14104810,7,53033022202,3,1410481001,6,1,53033022803,0,0,0,3,222.02
"3433",14104811,4,53033007401,3,1410481101,6,1,53033007200,0,0,0,5,74.01
"3434",14104812,5,53033020402,6,1410481201,2,1,53033001200,0,0,0,5,204.02
"3435",14104814,7,53033009300,1,1410481401,6,1,53033009300,0,0,0,5,93
"3436",14104816,6,53033006700,6,1410481601,6,1,53033008100,0,0,0,3,67
"3437",14104818,4,53033006000,4,1410481801,3,1,53033005302,1,0,0,5,60
"3438",14104819,7,53033006000,2,1410481901,3,1,53033023804,0,0,0,3,60
"3439",14104820,4,53033004900,4,1410482001,3,1,53033004800,NA,NA,NA,NA,49
"3440",14104821,8,53033005100,7,1410482101,7,1,53033022500,0,0,0,3,51
"3441",14104822,7,53033005200,7,1410482202,7,2,53033005301,NA,NA,NA,NA,52
"3442",14104823,8,53033005100,4,1410482301,7,1,53033026300,0,0,0,5,51
"3443",14104824,4,53033003300,3,1410482401,6,1,53033008100,0,0,0,3,33
"3444",14104825,8,53033004900,7,1410482502,6,2,53033007200,0,0,0,5,49
"3445",14104827,98,53033023804,1,1410482702,3,2,53033023804,0,0,0,5,238.04
"3448",14104831,7,53033023604,7,1410483101,7,1,53033025302,0,0,0,NA,236.04
"3449",14104832,5,53033024701,4,1410483201,6,1,53053060500,NA,NA,NA,NA,247.01
"3450",14104833,10,53033024702,7,1410483301,6,1,53033029206,NA,NA,NA,NA,247.02
"3451",14104834,98,53033024702,4,1410483401,6,1,53033009300,NA,NA,NA,NA,247.02
"3452",14104835,6,53033023300,1,1410483501,6,1,53033008100,0,0,0,NA,233
"3453",14104836,9,53053060700,7,1410483601,7,1,53033027900,NA,NA,NA,NA,607
"3454",14104838,7,53035080500,8,1410483802,6,2,53035091201,0,0,0,5,805
"3455",14104839,4,53033026002,3,1410483901,3,1,53033022803,NA,NA,NA,NA,260.02
"3456",14104841,6,53033027600,3,1410484101,6,1,53033032309,NA,NA,NA,NA,276
"3457",14104843,3,53033029408,4,1410484301,6,1,53033029700,NA,NA,NA,NA,294.08
"3458",14104844,4,53033030311,1,1410484402,6,2,53033023804,0,0,0,3,303.11
"3459",14104845,5,53033020300,6,1410484501,6,1,53033023403,0,0,0,3,203
"3460",14104846,3,53033021700,7,1410484601,6,1,53061041704,NA,NA,NA,NA,217
"3461",14104847,4,53033011800,7,1410484701,2,1,53053060905,NA,NA,NA,NA,118
"3462",14104848,9,53033011402,7,1410484801,6,1,53033029700,NA,NA,NA,NA,114.02
"3463",14104850,3,53033009200,7,1410485002,1,2,53033004100,NA,NA,NA,NA,92
"3464",14104851,4,53033009200,4,1410485101,7,1,53033009300,0,0,0,3,92
"3465",14104853,1,53033008001,4,1410485301,3,1,53033028801,0,0,0,NA,80.01
"3466",14104854,4,53033008100,3,1410485401,6,1,53033008300,0,0,0,NA,81
"3467",14104857,8,53033008400,3,1410485701,6,1,53033022803,0,0,0,3,84
"3468",14104858,6,53033007200,4,1410485801,7,1,53033006600,0,0,0,4,72
"3469",14104860,4,53033007900,5,1410486001,6,1,53033005301,0,0,0,5,79
"3470",14104862,4,53033009200,6,1410486201,6,1,53033008100,0,0,0,4,92
"3471",14104863,5,53033010001,1,1410486301,6,1,53033008200,1,0,0,1,100.01
"3472",14104865,7,53033007200,3,1410486501,6,1,53033022803,0,0,0,3,72
"3473",14104867,3,53033007402,3,1410486701,6,1,53033007300,0,0,0,3,74.02
"3474",14104869,4,53033007402,4,1410486901,6,1,53033007100,0,0,0,3,74.02
"3475",14104870,3,53033007900,7,1410487001,3,1,53033006600,0,0,0,NA,79
"3476",14104871,5,53033008002,3,1410487101,6,1,53033008100,0,0,0,5,80.02
"3478",14104873,5,53033005301,4,1410487301,6,1,53033005301,0,0,0,NA,53.01
"3479",14104874,6,53033005200,8,1410487402,7,2,53033000600,NA,NA,NA,NA,52
"3480",14104875,4,53061052906,7,1410487501,5,1,53061052906,NA,NA,NA,NA,529.06
"3481",14104876,4,53053072000,1,1410487602,3,2,53053940002,NA,NA,NA,NA,720
"3482",14104877,6,53053072106,7,1410487702,6,2,53033008100,0,0,0,4,721.06
"3483",14104879,3,53061041806,6,1410487901,6,1,53061040700,NA,NA,NA,NA,418.06
"3484",14104881,3,53053061800,4,1410488101,3,1,53053060200,0,0,0,NA,618
"3485",14104883,4,53053071703,6,1410488301,3,1,53033026200,NA,NA,NA,NA,717.03
"3486",14104884,98,53053071207,6,1410488401,4,1,53033010900,0,0,0,NA,712.07
"3487",14104885,5,53053062500,6,1410488501,2,1,53053060905,NA,NA,NA,NA,625
"3488",14104886,4,53053061500,5,1410488601,7,1,53053061500,NA,NA,NA,NA,615
"3489",14104889,5,53061051400,3,1410488901,6,1,53061041304,NA,NA,NA,NA,514
"3490",14104890,5,53053072000,6,1410489002,7,2,53053073122,NA,NA,NA,NA,720
"3491",14104892,6,53053071901,4,1410489201,7,1,53053063000,NA,NA,NA,NA,719.01
"3492",14104893,5,53053072307,6,1410489301,6,1,53053063000,NA,NA,NA,NA,723.07
"3493",14104895,5,53033000401,7,1410489501,3,1,53033000600,NA,NA,NA,NA,4.01
"3494",14104896,5,53033004302,4,1410489601,7,1,53033010800,0,0,0,5,43.02
"3495",14104897,5,53033004400,3,1410489701,6,1,53033008100,0,0,0,3,44
"3496",14104898,3,53033007900,4,1410489801,5,1,53033008100,0,0,0,5,79
"3497",14104899,4,53033007402,4,1410489901,6,1,53033007200,0,0,0,NA,74.02
"3498",14104900,6,53033007200,7,1410490001,6,1,53033008200,0,0,0,4,72
"3499",14104901,7,53033007300,6,1410490102,6,2,53033007300,0,0,0,3,73
"3500",14104902,8,53033007200,6,1410490201,7,1,53033025302,1,0,0,1,72
"3501",14104904,8,53033008300,6,1410490401,7,1,53033023403,0,0,0,3,83
"3502",14104905,3,53033009200,3,1410490501,6,1,53033007100,0,0,0,5,92
"3503",14104906,2,53033007402,3,1410490601,6,1,53033024500,NA,NA,NA,NA,74.02
"3504",14104908,4,53033007200,3,1410490801,6,1,53033006600,0,0,0,5,72
"3505",14104909,98,53033007200,2,1410490902,7,2,53033008200,NA,NA,NA,NA,72
"3506",14104910,6,53033007900,3,1410491001,6,1,53033009300,0,0,0,3,79
"3507",14104913,5,53033008500,3,1410491301,7,1,53033008100,NA,NA,NA,NA,85
"3508",14104915,3,53033010100,1,1410491502,6,2,53033008600,0,0,0,4,101
"3509",14104916,10,53033009500,7,1410491601,5,1,53033023804,0,0,0,3,95
"3510",14104917,7,53033010001,1,1410491701,6,1,53033008100,0,0,0,3,100.01
"3511",14104918,4,53033021700,4,1410491801,4,1,53033021700,0,0,0,NA,217
"3512",14104919,6,53033025200,7,1410491901,3,1,53033026200,0,0,0,5,252
"3513",14104922,6,53033020500,6,1410492201,3,1,53033007200,NA,NA,NA,NA,205
"3514",14104924,4,53033030802,6,1410492403,6,2,53033029504,NA,NA,NA,NA,308.02
"3515",14104925,6,53033028902,7,1410492502,7,2,53033028902,NA,NA,NA,NA,289.02
"3516",14104926,6,53033025302,6,1410492601,3,1,53033009300,0,0,0,3,253.02
"3517",14104927,2,53033026801,4,1410492701,3,1,53033026801,0,0,0,5,268.01
"3518",14104929,5,53035080600,7,1410492901,5,1,53035081400,NA,NA,NA,NA,806
"3519",14104930,6,53035081000,2,1410493001,6,1,53035080500,0,0,0,NA,810
"3520",14104933,5,53033024902,8,1410493301,3,1,53033032602,NA,NA,NA,NA,249.02
"3521",14104934,10,53033024902,1,1410493401,7,1,53033007200,0,0,0,3,249.02
"3522",14104935,8,53033002600,7,1410493501,6,1,53033009300,0,0,0,5,26
"3523",14104936,9,53033002600,4,1410493601,7,1,53033008200,NA,NA,NA,NA,26
"3524",14104937,7,53033004900,1,1410493701,7,1,53033008200,0,0,0,3,49
"3525",14104938,4,53033003300,3,1410493801,3,1,53033007100,0,0,0,3,33
"3526",14104939,8,53033004200,6,1410493901,7,1,53033008500,0,0,0,4,42
"3527",14104941,10,53033005000,4,1410494101,7,1,53033002600,0,0,0,NA,50
"3528",14104943,9,53033006700,7,1410494301,6,1,53033029206,0,0,0,5,67
"3529",14104944,8,53033008800,1,1410494401,7,1,53033007500,0,0,0,NA,88
"3530",14104945,98,53033007000,5,1410494501,6,1,53033009300,NA,NA,NA,NA,70
"3531",14104947,7,53033027701,2,1410494701,7,1,53033008100,0,0,0,4,277.01
"3532",14104948,5,53033032313,3,1410494801,6,1,53033023804,NA,NA,NA,NA,323.13
"3533",14104950,3,53035090900,7,1410495002,7,2,53035090900,0,0,0,NA,909
"3534",14104951,6,53033002600,6,1410495101,6,1,53033005400,0,0,0,NA,26
"3536",14104953,5,53033004900,7,1410495301,6,1,53033003500,0,0,0,4,49
"3537",14104954,7,53033005100,7,1410495401,7,1,53033006100,NA,NA,NA,NA,51
"3538",14104956,8,53033001200,1,1410495601,3,1,53033025302,0,0,0,5,12
"3539",14104957,98,53033023601,6,1410495701,7,1,53033001200,NA,NA,NA,NA,236.01
"3540",14104958,5,53033007000,4,1410495801,7,1,53033004000,0,0,0,4,70
"3541",14104959,6,53033008001,7,1410495901,6,1,53033008100,0,0,0,4,80.01
"3542",14104960,9,53033008001,1,1410496001,6,1,53033009300,NA,NA,NA,NA,80.01
"3543",14104961,9,53033008800,2,1410496102,7,2,53033005302,NA,NA,NA,NA,88
"3544",14104963,7,53033023201,3,1410496301,7,1,53033022803,0,0,0,4,232.01
"3545",14104964,3,53033023100,8,1410496401,4,1,53033022703,0,0,0,NA,231
"3546",14104965,98,53033022801,4,1410496501,4,1,53033009900,NA,NA,NA,NA,228.01
"3547",14104966,1,53033010002,3,1410496601,6,1,53033007402,0,0,0,5,100.02
"3548",14104967,7,53033010002,6,1410496701,7,1,53033008600,0,0,0,3,100.02
"3549",14104968,5,53033009800,7,1410496801,3,1,53033008100,0,0,0,5,98
"3550",14104969,4,53033004900,4,1410496901,6,1,53033007300,0,0,0,3,49
"3551",14104970,98,53033006700,7,1410497001,6,1,53033006700,0,0,0,3,67
"3552",14104971,6,53033004700,7,1410497102,3,2,53033020900,NA,NA,NA,NA,47
"3553",14104972,2,53033004700,8,1410497202,7,2,53033007000,NA,NA,NA,NA,47
"3554",14104973,5,53033007500,4,1410497301,7,1,53061052503,NA,NA,NA,NA,75
"3555",14104975,7,53033008001,4,1410497501,6,1,53053061500,0,0,0,NA,80.01
"3556",14104976,6,53033007100,3,1410497601,7,1,53033022803,0,0,0,3,71
"3557",14104977,5,53033009600,4,1410497701,7,1,53033009701,NA,NA,NA,NA,96
"3558",14104978,7,53033009000,7,1410497801,7,1,53033028801,0,0,0,4,90
"3559",14104979,98,53033010600,4,1410497901,7,1,53033023804,0,0,0,3,106
"3560",14104980,7,53033008300,7,1410498002,7,2,53033030314,0,0,0,5,83
"3561",14104981,5,53033008500,4,1410498101,6,1,53033008300,NA,NA,NA,NA,85
"3562",14104982,7,53033007700,4,1410498201,6,1,53033004000,0,0,0,3,77
"3563",14104983,98,53033008001,7,1410498301,6,1,53033008001,NA,NA,NA,NA,80.01
"3564",14104984,5,53061040700,7,1410498402,6,2,53033023603,NA,NA,NA,NA,407
"3565",14104986,4,53061040400,7,1410498602,7,2,53033008001,NA,NA,NA,NA,404
"3566",14104989,4,53033007000,3,1410498901,6,1,53061051000,0,0,0,5,70
"3567",14104990,3,53033005000,3,1410499001,6,1,53033003300,0,0,0,NA,50
"3568",14104993,4,53053071206,7,1410499301,4,1,53033011200,NA,NA,NA,NA,712.06
"3569",14104994,4,53053062600,7,1410499402,5,2,53053071805,NA,NA,NA,NA,626
"3570",14104995,98,53035091203,7,1410499501,6,1,53035090300,NA,NA,NA,NA,912.03
"3571",14104996,5,53035091203,1,1410499601,5,1,53035091201,NA,NA,NA,NA,912.03
"3572",14104998,5,53033032309,7,1410499801,7,1,53033007300,0,0,0,NA,323.09
"3573",14105001,6,53033003000,4,1410500101,7,1,53033008100,NA,NA,NA,NA,30
"3574",14105002,6,53033003100,4,1410500201,6,1,53033008400,0,0,0,NA,31
"3576",14105004,2,53033008700,6,1410500401,6,1,53033021802,0,0,0,5,87
"3577",14105005,7,53033009000,7,1410500501,7,1,53033005302,1,0,0,4,90
"3578",14105006,10,53033008300,7,1410500601,7,1,53033008200,0,0,0,5,83
"3579",14105009,5,53033009600,7,1410500901,3,1,53033028300,NA,NA,NA,NA,96
"3580",14105011,6,53033007401,4,1410501101,7,1,53033008500,NA,NA,NA,NA,74.01
"3581",14105012,9,53033007600,7,1410501202,7,2,53033005801,NA,NA,NA,NA,76
"3582",14105013,4,53033007900,3,1410501301,7,1,53033008800,NA,NA,NA,NA,79
"3583",14105015,7,53033010200,7,1410501501,6,1,53033010200,0,0,0,NA,102
"3584",14105016,98,53033005802,7,1410501602,6,2,53033010900,NA,NA,NA,NA,58.02
"3585",14105017,7,53033006900,6,1410501701,6,1,53033008100,NA,NA,NA,NA,69
"3586",14105018,4,53033020600,4,1410501801,7,1,53033005000,NA,NA,NA,NA,206
"3587",14105020,6,53033021000,2,1410502001,7,1,53033009100,0,0,0,NA,210
"3588",14105022,7,53033025101,1,1410502201,6,1,53033029206,NA,NA,NA,NA,251.01
"3589",14105023,7,53033026200,1,1410502301,7,1,53033029003,NA,NA,NA,NA,262
"3590",14105024,98,53033029902,7,1410502401,7,1,53033027300,NA,NA,NA,NA,299.02
"3591",14105026,7,53033029306,7,1410502601,6,1,53033007402,NA,NA,NA,NA,293.06
"3592",14105027,5,53033032008,1,1410502701,6,1,53033032702,NA,NA,NA,NA,320.08
"3593",14105029,6,53033031909,2,1410502901,5,1,53033031206,NA,NA,NA,NA,319.09
"3594",14105030,8,53033031904,7,1410503001,3,1,53033008200,NA,NA,NA,NA,319.04
"3595",14105031,5,53033031204,1,1410503101,5,1,53033032208,NA,NA,NA,NA,312.04
"3596",14105032,7,53033030404,1,1410503201,6,1,53033007300,NA,NA,NA,NA,304.04
"3597",14105033,5,53033030901,7,1410503301,3,1,53033025302,NA,NA,NA,NA,309.01
"3598",14105035,6,53035080600,2,1410503502,6,2,53035090501,NA,NA,NA,NA,806
"3599",14105036,7,53033032704,1,1410503601,7,1,53033023804,NA,NA,NA,NA,327.04
"3600",14105037,7,53033032402,7,1410503701,5,1,53061053507,NA,NA,NA,NA,324.02
"3601",14105038,9,53033032319,7,1410503801,3,1,53033022803,NA,NA,NA,NA,323.19
"3602",14105040,8,53033032318,7,1410504002,6,2,53033032207,NA,NA,NA,NA,323.18
"3603",14105041,6,53061052203,1,1410504101,4,1,53033032704,NA,NA,NA,NA,522.03
"3604",14105047,8,53053072407,1,1410504701,5,1,53033028402,NA,NA,NA,NA,724.07
"3605",14105049,9,53053071206,7,1410504901,7,1,53033008100,0,0,0,3,712.06
"3606",14105050,98,53053071406,7,1410505001,7,1,53053071406,NA,NA,NA,NA,714.06
"3607",14105051,6,53061041605,2,1410505102,2,2,53033029206,NA,NA,NA,NA,416.05
"3608",14105053,7,53061041704,1,1410505301,6,1,53033004400,NA,NA,NA,NA,417.04
"3609",14105054,8,53053940011,7,1410505401,6,1,53033010900,NA,NA,NA,NA,9400.11
"3610",14105055,8,53053940008,7,1410505501,7,1,53033029206,NA,NA,NA,NA,9400.08
"3611",14105056,6,53053073119,7,1410505601,2,1,53053071305,NA,NA,NA,NA,731.19
"3612",14105057,7,53061051912,7,1410505702,6,2,53033029206,NA,NA,NA,NA,519.12
"3613",14105058,4,53061051916,4,1410505801,6,1,53033023700,0,0,0,3,519.16
"3614",14105060,7,53061052006,7,1410506001,6,1,53033005302,1,0,0,4,520.06
"3615",14105061,6,53061052606,2,1410506101,6,1,53033020200,NA,NA,NA,NA,526.06
"3616",14105062,5,53061052803,3,1410506201,6,1,53061041701,NA,NA,NA,NA,528.03
"3617",14105063,6,53061052706,2,1410506301,3,1,53033008100,0,0,0,3,527.06
"3618",14105064,7,53061052301,7,1410506401,3,1,53033023804,NA,NA,NA,NA,523.01
"3619",14105065,4,53061052118,4,1410506501,5,1,53033022005,NA,NA,NA,NA,521.18
"3621",14105067,8,53033009900,7,1410506701,6,1,53033029206,0,0,0,5,99
"3622",14105068,1,53033010900,4,1410506801,3,1,53033007200,0,0,0,5,109
"3623",14105069,2,53033011101,7,1410506901,3,1,53033010002,0,0,0,4,111.01
"3624",14105070,2,53033011300,5,1410507001,7,1,53033009300,0,0,0,4,113
"3625",14105071,98,53035091400,4,1410507101,7,1,53061050500,NA,NA,NA,NA,914
"3626",14105073,2,53061041400,2,1410507302,6,2,53061041701,NA,NA,NA,NA,414
"3627",14105076,98,53033029601,7,1410507602,4,2,53033031400,NA,NA,NA,NA,296.01
"3628",14105077,6,53033020800,8,1410507701,6,1,53033026200,NA,NA,NA,NA,208
"3629",14105078,7,53033010600,7,1410507801,6,1,53033031903,NA,NA,NA,NA,106
"3631",14105080,9,53033003200,1,1410508001,6,1,53061041903,NA,NA,NA,NA,32
"3632",14105085,5,53033032325,4,1410508501,7,1,53061051400,NA,NA,NA,NA,323.25
"3633",14105087,7,53035091302,7,1410508701,6,1,53035091100,NA,NA,NA,NA,913.02
"3634",14105089,7,53053070205,2,1410508901,6,1,53033026200,NA,NA,NA,NA,702.05
"3635",14105090,6,53053070207,7,1410509001,6,1,53053070207,NA,NA,NA,NA,702.07
"3636",14105091,3,53053071100,7,1410509102,2,2,53053071307,NA,NA,NA,NA,711
"3637",14105093,4,53053062000,6,1410509302,4,2,53033022803,NA,NA,NA,NA,620
"3638",14105094,6,53061041301,7,1410509401,2,1,53061041812,0,0,0,5,413.01
"3639",14105095,5,53053073302,3,1410509501,5,1,53033028300,0,0,0,5,733.02
"3640",14105096,98,53053073118,1,1410509602,2,2,53053072906,NA,NA,NA,NA,731.18
"3641",14105101,98,53053072602,8,1410510102,6,2,53053072602,NA,NA,NA,NA,726.02
"3642",14105103,98,53061041904,1,1410510302,2,2,53061041301,NA,NA,NA,NA,419.04
"3643",14105104,98,53061050200,7,1410510401,7,1,53033023403,NA,NA,NA,NA,502
"3644",14105105,5,53061051100,1,1410510501,6,1,53033008100,0,0,0,4,511
"3645",14105107,7,53033005802,4,1410510701,6,1,53033023403,NA,NA,NA,NA,58.02
"3646",14105108,7,53061052502,2,1410510801,7,1,53061052209,NA,NA,NA,NA,525.02
"3647",14105111,5,53033000700,4,1410511101,7,1,53033006200,1,0,0,5,7
"3648",14105112,7,53033023300,1,1410511201,7,1,53033032327,NA,NA,NA,NA,233
"3649",14105113,7,53033023801,4,1410511301,6,1,53033025301,0,0,0,5,238.01
"3650",14105114,5,53033004200,4,1410511401,6,1,53033005302,1,0,0,4,42
"3652",14105116,6,53033001300,6,1410511601,6,1,53033023803,0,0,0,5,13
"3653",14105117,7,53033001300,7,1410511701,7,1,53033005302,1,0,0,4,13
"3654",14105118,7,53033001200,7,1410511801,7,1,53033004100,NA,NA,NA,NA,12
"3655",14105119,3,53033001200,1,1410511901,3,1,53033004100,NA,NA,NA,NA,12
"3656",14105120,6,53033005200,6,1410512001,7,1,53033008100,1,0,0,5,52
"3657",14105123,6,53033023801,6,1410512302,6,2,53033032309,NA,NA,NA,NA,238.01
"3658",14105124,7,53033023804,4,1410512401,7,1,53033032313,NA,NA,NA,NA,238.04
"3659",14105125,7,53033023803,3,1410512501,6,1,53033022803,0,0,0,3,238.03
"3660",14105126,8,53033023700,7,1410512601,6,1,53033032309,NA,NA,NA,NA,237
"3661",14105127,4,53061052806,1,1410512701,3,1,53033006700,0,0,0,3,528.06
"3662",14105128,98,53061052806,1,1410512801,3,1,53061051000,NA,NA,NA,NA,528.06
"3663",14105129,7,53061051100,7,1410512901,5,1,53053072903,NA,NA,NA,NA,511
"3664",14105130,4,53061051200,4,1410513001,7,1,53061050700,0,0,1,3,512
"3665",14105131,5,53061041901,6,1410513101,2,1,53061051400,NA,NA,NA,NA,419.01
"3666",14105132,2,53061041601,1,1410513201,7,1,53033020600,NA,NA,NA,NA,416.01
"3667",14105133,4,53061050500,2,1410513301,6,1,53061041903,NA,NA,NA,NA,505
"3668",14105134,8,53053073124,7,1410513402,4,2,53053071602,NA,NA,NA,NA,731.24
"3669",14105136,5,53053073406,2,1410513601,3,1,53053073406,NA,NA,NA,NA,734.06
"3670",14105137,7,53061041100,6,1410513701,6,1,53033008200,0,0,0,3,411
"3671",14105138,7,53061041701,7,1410513801,6,1,53033008100,NA,NA,NA,NA,417.01
"3672",14105139,3,53053061100,2,1410513903,6,2,53053061001,0,0,0,5,611
"3673",14105140,4,53053061300,4,1410514001,2,1,53053061100,NA,NA,NA,NA,613
"3674",14105141,98,53053060905,7,1410514101,4,1,53053940002,NA,NA,NA,NA,609.05
"3675",14105146,98,53035092100,1,1410514601,6,1,53035081400,NA,NA,NA,NA,921
"3676",14105147,98,53035080102,1,1410514702,3,2,53035091201,NA,NA,NA,NA,801.02
"3677",14105148,5,53033025500,5,1410514801,6,1,53033026002,NA,NA,NA,NA,255
"3678",14105149,6,53033030201,8,1410514901,6,1,53033006600,0,0,0,4,302.01
"3679",14105152,9,53033004100,7,1410515201,7,1,53033007200,NA,NA,NA,NA,41
"3680",14105153,3,53033003900,7,1410515301,3,1,53033008100,0,0,0,5,39
"3681",14105154,5,53033028200,7,1410515401,6,1,53033026200,NA,NA,NA,NA,282
"3682",14105155,7,53033030600,7,1410515501,7,1,53033029504,NA,NA,NA,NA,306
"3683",14105156,2,53035092300,2,1410515601,2,1,53035080500,NA,NA,NA,NA,923
"3684",14105157,4,53053062900,3,1410515701,6,1,53053061602,0,0,0,3,629
"3685",14105158,98,53053072000,7,1410515801,3,1,53033008100,0,0,0,3,720
"3686",14105161,6,53033010600,1,1410516101,6,1,53033008700,0,0,0,4,106
"3687",14105162,98,53061052904,7,1410516201,4,1,53033021802,NA,NA,NA,NA,529.04
"3688",14105163,5,53061052502,7,1410516301,3,1,53033032319,NA,NA,NA,NA,525.02
"3689",14105165,6,53061052706,1,1410516501,6,1,53061041805,NA,NA,NA,NA,527.06
"3690",14105166,98,53061052607,7,1410516602,3,2,53033026200,NA,NA,NA,NA,526.07
"3691",14105167,3,53061052504,7,1410516701,6,1,53061041304,NA,NA,NA,NA,525.04
"3693",14105169,98,53061052107,7,1410516901,7,1,53033010900,NA,NA,NA,NA,521.07
"3694",14105170,3,53061051923,6,1410517001,6,1,53061041903,NA,NA,NA,NA,519.23
"3695",14105171,6,53061051917,2,1410517102,6,2,53033008500,0,0,0,3,519.17
"3696",14105172,98,53061051912,7,1410517201,5,1,53033021903,NA,NA,NA,NA,519.12
"3697",14105173,6,53061042006,3,1410517301,7,1,53061041304,0,0,0,NA,420.06
"3698",14105174,7,53061042005,8,1410517401,6,1,53061040100,NA,NA,NA,NA,420.05
"3699",14105175,5,53061050401,4,1410517501,6,1,53061051500,NA,NA,NA,NA,504.01
"3700",14105176,4,53061050600,4,1410517601,7,1,53061050600,NA,NA,NA,NA,506
"3701",14105177,3,53061050402,2,1410517702,3,2,53061051802,NA,NA,NA,NA,504.02
"3702",14105178,98,53061050300,7,1410517802,3,2,53033020900,0,0,0,NA,503
"3703",14105179,5,53053073113,2,1410517902,7,2,53053072901,NA,NA,NA,NA,731.13
"3704",14105181,98,53053940011,2,1410518101,6,1,53053940011,NA,NA,NA,NA,9400.11
"3705",14105184,98,53061041809,1,1410518401,6,1,53061051702,0,0,0,NA,418.09
"3706",14105186,5,53061041400,4,1410518601,4,1,53061040100,NA,NA,NA,NA,414
"3707",14105187,4,53061041301,3,1410518701,3,1,53033008200,0,0,0,4,413.01
"3708",14105188,7,53053072308,6,1410518801,5,1,53061051400,NA,NA,NA,NA,723.08
"3709",14105190,6,53053070315,2,1410519001,7,1,53033026200,0,0,0,3,703.15
"3710",14105191,98,53053072308,7,1410519102,6,2,53053070307,NA,NA,NA,NA,723.08
"3711",14105192,7,53053072308,5,1410519201,7,1,53053062600,NA,NA,NA,NA,723.08
"3712",14105193,7,53053072800,1,1410519301,7,1,53053071803,NA,NA,NA,NA,728
"3713",14105194,2,53053070313,1,1410519401,6,1,53033030501,NA,NA,NA,NA,703.13
"3714",14105195,6,53053070307,4,1410519501,4,1,53033027200,NA,NA,NA,NA,703.07
"3715",14105196,6,53053060500,8,1410519602,6,2,53053062900,NA,NA,NA,NA,605
"3716",14105197,5,53053060800,8,1410519702,3,2,53053071205,NA,NA,NA,NA,608
"3717",14105198,98,53053060904,2,1410519801,6,1,53033008300,0,0,0,4,609.04
"3718",14105199,4,53053060300,7,1410519901,7,1,53033008001,NA,NA,NA,NA,603
"3719",14105200,98,53035091600,2,1410520002,5,2,53035081400,NA,NA,NA,NA,916
"3720",14105201,8,53033032311,1,1410520102,6,2,53033032307,NA,NA,NA,NA,323.11
"3721",14105202,10,53033032602,1,1410520201,7,1,53033008500,0,0,0,5,326.02
"3722",14105204,5,53035080600,2,1410520401,6,1,53035081400,0,0,0,3,806
"3723",14105205,8,53035090201,7,1410520501,5,1,53035090102,0,0,0,NA,902.01
"3724",14105206,6,53035090202,1,1410520601,6,1,53035091500,0,0,0,6,902.02
"3725",14105207,6,53033031400,7,1410520701,3,1,53033031400,NA,NA,NA,NA,314
"3726",14105209,10,53033032207,6,1410520903,6,2,53033032703,NA,NA,NA,NA,322.07
"3727",14105210,10,53033032210,4,1410521001,7,1,53033008100,0,0,0,NA,322.1
"3728",14105211,5,53033029304,7,1410521102,4,2,53033031903,NA,NA,NA,NA,293.04
"3729",14105212,7,53033029406,8,1410521201,6,1,53033032309,NA,NA,NA,NA,294.06
"3730",14105214,10,53033030310,1,1410521401,7,1,53033009300,NA,NA,NA,NA,303.1
"3731",14105216,3,53033026100,6,1410521601,3,1,53033010100,0,0,0,5,261
"3732",14105217,5,53033025806,4,1410521701,4,1,53033030309,NA,NA,NA,NA,258.06
"3733",14105219,9,53033024500,7,1410521901,6,1,53033021903,NA,NA,NA,NA,245
"3734",14105220,10,53033024100,2,1410522002,7,2,53033023700,NA,NA,NA,NA,241
"3735",14105221,7,53033024300,6,1410522101,6,1,53033005302,1,0,0,2,243
"3736",14105223,5,53033021100,7,1410522301,7,1,53033009500,NA,NA,NA,NA,211
"3737",14105224,5,53033011402,6,1410522401,6,1,53033008001,0,0,0,NA,114.02
"3738",14105225,5,53033020700,4,1410522501,6,1,53033025301,0,0,0,3,207
"3739",14105226,8,53033009800,7,1410522601,7,1,53033009300,0,0,0,3,98
"3742",14105229,10,53033000900,7,1410522901,7,1,53033005302,1,0,0,5,9
"3743",14105232,5,53035091203,3,1410523201,6,1,53035081400,NA,NA,NA,NA,912.03
